order_id,order_date,customer_id,product_id,store_id,quantity,unit_price,discount,revenue,cost,profit,order_status
O000259,2023-10-20,C00588,P0084,S003,6,1765.1678986565646,0.0,10591.007391939387,280.2814343278883,8909.318785972057,Completed
O000262,2023-11-18,C00480,P0047,S002,6,1531.4392275203684,0.0,9188.63536512221,836.7729310839944,4167.997778618244,Cancelled
O000263,2023-01-30,C00015,P0043,S004,5,1507.3773064389006,0.4,4522.131919316702,1700.0790843425348,-3978.263502395972,Cancelled
O000264,2023-08-28,C00438,P0102,S006,7,1704.6157277532873,0.1,10739.079084845707,337.8075004305419,8374.426581831916,Cancelled
O000265,2022-06-27,C00332,P0045,S002,4,1740.9281116643087,0.1,6267.341201991511,659.8815125907777,3627.8151516284006,Completed
O000266,2022-01-14,C00310,P0070,S003,6,1688.8437954775063,0.1,9119.756495578536,959.5815292476168,3362.267320092836,Completed
O000267,2023-06-20,C00164,P0089,S006,8,688.7173458519813,0.2,4407.791013452681,687.6450582214873,-1093.369452319217,Returned
O000268,2025-11-06,C00377,P0005,S006,1,1681.028619178414,0.1,1512.9257572605727,532.2965115850056,980.6292456755672,Completed
O000269,2023-03-25,C00563,P0062,S006,4,828.1346073981832,0.4,1987.52305775564,392.3359149032437,418.1793981426649,Returned
O000270,2025-01-05,C00541,P0106,S002,1,1461.6138009600795,0.2,1169.2910407680636,128.8362243649658,1040.4548164030978,Cancelled
O000271,2022-06-09,C00154,P0015,S005,5,1305.1486947472015,0.3,4568.020431615206,540.361454916419,1866.2131570331107,Completed
O000272,2023-11-03,C00523,P0057,S002,7,836.9852538872615,0.0,5858.89677721083,1195.8041437288753,2511.7322288912965,Returned
O000274,2025-10-09,C00764,P0093,S003,1,1713.5477437053562,0.0,1713.5477437053562,740.6553492678091,972.8923944375472,Completed
O000275,2025-03-30,C00062,P0104,S001,2,1574.2381870435063,0.0,3148.476374087013,720.6447031142851,1707.1869678584428,Completed
O000276,2024-08-24,C00747,P0104,S002,2,1574.2381870435063,0.0,3148.476374087013,720.6447031142851,1707.1869678584428,Returned
O000277,2024-02-06,C00678,P0049,S004,1,799.3016385963535,0.0,799.3016385963535,314.1602152262393,-485.14142337011424,Completed
O000278,2025-08-31,C00746,P0016,S005,1,1039.7939607434432,0.0,1039.7939607434432,175.52523127292127,864.268729470522,Completed
O000280,2024-08-01,C00033,P0097,S006,3,1686.8417237351211,0.0,5060.525171205363,849.7825340575203,2511.1775690328022,Returned
O000281,2025-06-13,C00609,P0114,S008,1,1207.5241121582396,0.3,845.2668785107677,699.0967628557487,-146.170115655019,Completed
O000282,2024-07-03,C00450,P0084,S001,2,1765.1678986565646,0.1,3177.3022175818164,280.2814343278883,2616.73934892604,Completed
O000283,2025-01-10,C00750,P0084,S003,3,1765.1678986565646,0.0,5295.503695969694,280.2814343278883,4454.659392986028,Cancelled
O000284,2025-03-28,C00534,P0065,S002,1,1655.8633369650167,0.0,1655.8633369650167,1039.0832069034636,616.7801300615531,Completed
O000285,2024-04-26,C00180,P0084,S005,2,1765.1678986565646,0.0,3530.335797313129,280.2814343278883,2969.7729286573526,Returned
O000286,2025-02-12,C00327,P0094,S022,2,1607.356658406681,0.1,2893.241985132025,1176.36000126801,540.5219825960053,Returned
O000287,2024-04-16,C00247,P0028,S005,5,1607.2491532161218,0.1,7232.621189472548,606.736710579563,4198.937636574734,Completed
O000289,2024-03-06,C00380,P0102,S001,2,1704.6157277532873,0.1,3068.308309955917,337.8075004305419,2392.693309094833,Completed
O000291,2024-09-08,C00195,P0065,S001,1,1655.8633369650167,0.0,1655.8633369650167,1039.0832069034636,616.7801300615531,Completed
O000292,2024-09-07,C00566,P0090,S002,1,889.9454819973394,0.0,889.9454819973394,649.8717660594112,240.0737159379281,Cancelled
O000293,2023-08-03,C00369,P0047,S003,6,1531.4392275203684,0.1,8269.77182860999,836.7729310839944,3249.1342421060235,Returned
O000294,2024-08-12,C00424,P0013,S011,1,1542.7386513719466,0.0,1542.7386513719466,378.7947359883192,1163.9439153836274,Completed
O000296,2023-04-17,C00346,P0070,S006,4,1688.8437954775063,0.0,6755.375181910026,959.5815292476168,2917.049064919559,Cancelled
O000297,2024-09-27,C00361,P0083,S015,1,629.4026259652002,0.3,440.5818381756401,633.1609610054468,-115.54747369788402,Completed
O000298,2022-10-14,C00077,P0063,S005,2,1270.449831301123,0.2,2032.7197300817968,864.4007695695038,303.9181909427891,Completed
O000299,2022-01-14,C00224,P0070,S002,7,1688.8437954775063,0.0,11821.906568342543,959.5815292476168,5104.835863609227,Returned
O000300,2024-02-04,C00545,P0013,S001,1,1542.7386513719466,0.0,1542.7386513719466,378.7947359883192,1163.9439153836274,Returned
O000301,2022-01-25,C00515,P0097,S003,5,1686.8417237351211,0.0,8434.208618675606,849.7825340575203,4185.295948388005,Returned
O000302,2023-01-03,C00635,P0045,S002,4,1740.9281116643087,0.0,6963.712446657235,659.8815125907777,4324.186396294124,Cancelled
O000303,2023-12-27,C00579,P0028,S004,2,1607.2491532161218,0.1,2893.0484757890194,606.736710579563,1679.5750546298934,Completed
O000304,2025-11-28,C00096,P0053,S006,2,1748.2126740940705,0.0,3496.425348188141,275.94951834744853,2944.526311493244,Returned
O000305,2024-02-16,C00176,P0013,S001,2,1542.7386513719466,0.0,3085.477302743893,378.7947359883192,2327.887830767255,Completed
O000307,2023-03-09,C00077,P0089,S016,4,688.7173458519813,0.4,1652.9216300447551,687.6450582214873,658.5951617047164,Cancelled
O000310,2024-02-26,C00355,P0018,S023,1,813.62745595867,0.2,650.9019647669361,790.4735060655274,-139.57154129859134,Completed
O000311,2022-07-20,C00407,P0053,S005,6,1748.2126740940705,0.0,10489.276044564422,275.94951834744853,8833.57893447973,Cancelled
O000312,2022-03-02,C00385,P0037,S003,5,1562.687851129848,0.0,7813.43925564924,445.0739738261109,5588.069386518686,Returned
O000314,2022-06-18,C00325,P0028,S021,7,1607.2491532161218,0.0,11250.744072512853,606.736710579563,7003.587098455912,Cancelled
O000315,2022-08-07,C00136,P0005,S003,6,1681.028619178414,0.0,10086.171715070484,532.2965115850056,6892.392645560451,Completed
O000316,2023-01-19,C00027,P0047,S004,6,1531.4392275203684,0.0,9188.63536512221,836.7729310839944,4167.997778618244,Completed
O000317,2023-12-26,C00424,P0065,S001,6,1655.8633369650167,0.1,8941.66201961109,1039.0832069034636,2707.162778190309,Returned
O000318,2022-06-23,C00174,P0072,S008,3,978.3836376251634,0.3,2054.605639012843,730.3690160088292,-136.50140901364512,Completed
O000319,2023-07-05,C00283,P0013,S002,7,1542.7386513719466,0.1,9719.253503643264,378.7947359883192,7067.690351725029,Returned
O000320,2023-09-06,C00641,P0053,S002,3,1748.2126740940705,0.0,5244.638022282211,275.94951834744853,4416.789467239865,Returned
O000321,2025-05-01,C00406,P0037,S003,1,1562.687851129848,0.0,1562.687851129848,445.0739738261109,1117.6138773037371,Cancelled
O000322,2025-06-24,C00609,P0065,S004,4,1655.8633369650167,0.0,6623.453347860067,1039.0832069034636,2467.1205202462124,Completed
O000323,2023-09-08,C00327,P0102,S002,4,1704.6157277532873,0.1,6136.616619911834,337.8075004305419,4785.3866181896665,Cancelled
O000324,2025-11-24,C00374,P0070,S003,2,1688.8437954775063,0.1,3039.918831859512,959.5815292476168,1120.7557733642784,Completed
O000325,2025-02-28,C00745,P0047,S005,3,1531.4392275203684,0.0,4594.317682561105,836.7729310839944,2083.998889309122,Returned
O000326,2025-12-21,C00690,P0005,S003,1,1681.028619178414,0.1,1512.9257572605727,532.2965115850056,980.6292456755672,Returned
O000327,2022-10-13,C00434,P0070,S002,3,1688.8437954775063,0.0,5066.53138643252,959.5815292476168,2187.786798689669,Returned
O000328,2022-06-01,C00709,P0013,S005,6,1542.7386513719466,0.0,9256.43190823168,378.7947359883192,6983.663492301765,Returned
O000330,2023-05-24,C00661,P0046,S005,3,877.3507747433385,0.2,2105.6418593840126,1018.2353186162072,-949.0640964646096,Returned
O000331,2023-11-11,C00765,P0056,S001,3,777.9955324561507,0.4,1400.3919584210714,372.1286758100581,-284.00593099089724,Completed
O000332,2024-07-01,C00354,P0037,S019,3,1562.687851129848,0.0,4688.063553389544,445.0739738261109,3352.841631911211,Completed
O000333,2024-09-15,C00748,P0104,S003,4,1574.2381870435063,0.0,6296.952748174026,720.6447031142851,3414.3739357168856,Completed
O000335,2025-11-27,C00024,P0053,S006,1,1748.2126740940705,0.0,1748.2126740940705,275.94951834744853,1472.2631557466218,Cancelled
O000336,2025-08-20,C00566,P0103,S024,5,1705.2277151127846,0.0,8526.138575563924,639.0965854709226,5330.655648209311,Completed
O000337,2023-11-09,C00189,P0037,S004,6,1562.687851129848,0.0,9376.127106779088,445.0739738261109,6705.683263822422,Completed
O000340,2024-01-20,C00541,P0037,S006,1,1562.687851129848,0.1,1406.419066016863,445.0739738261109,961.3450921907524,Cancelled
O000341,2025-05-07,C00469,P0028,S003,3,1607.2491532161218,0.1,4339.5727136835285,606.736710579563,2519.36258194484,Completed
O000343,2023-05-04,C00398,P0103,S002,2,1705.2277151127846,0.0,3410.455430225569,639.0965854709226,2132.262259283724,Returned
O000344,2025-05-06,C00551,P0028,S004,4,1607.2491532161218,0.0,6428.996612864487,606.736710579563,4002.0497705462353,Completed
O000345,2025-02-10,C00635,P0005,S003,3,1681.028619178414,0.1,4538.777271781718,532.2965115850056,2941.887737026701,Completed
O000346,2024-01-06,C00504,P0063,S004,1,1270.449831301123,0.0,1270.449831301123,864.4007695695038,406.0490617316191,Returned
O000347,2025-12-25,C00226,P0063,S005,1,1270.449831301123,0.2,1016.3598650408984,864.4007695695038,151.95909547139456,Cancelled
O000348,2022-03-08,C00761,P0047,S004,4,1531.4392275203684,0.0,6125.7569100814735,836.7729310839944,2778.665185745496,Returned
O000349,2025-01-30,C00556,P0045,S005,5,1740.9281116643087,0.1,7834.176502489389,659.8815125907777,4534.768939535501,Completed
O000350,2024-06-22,C00305,P0104,S006,3,1574.2381870435063,0.0,4722.71456113052,720.6447031142851,2560.7804517876643,Completed
O000351,2024-07-10,C00215,P0053,S001,1,1748.2126740940705,0.0,1748.2126740940705,275.94951834744853,1472.2631557466218,Cancelled
O000352,2025-12-26,C00212,P0104,S002,5,1574.2381870435063,0.0,7871.190935217533,720.6447031142851,4267.967419646107,Completed
O000353,2025-03-13,C00721,P0097,S002,3,1686.8417237351211,0.1,4554.472654084827,849.7825340575203,2005.125051912266,Cancelled
O000355,2022-05-02,C00729,P0111,S006,4,1495.087108764724,0.3,4186.243904541227,1376.1675401476557,1318.4262560493953,Cancelled
O000356,2023-05-22,C00385,P0087,S002,3,1397.7195191066487,0.4,2515.8951343919675,887.4527151623848,-146.46301109518708,Returned
O000357,2022-06-04,C00712,P0053,S006,7,1748.2126740940705,0.1,11013.739846792643,275.94951834744853,9082.093218360504,Cancelled
O000358,2024-07-20,C00470,P0042,S006,3,655.3071110532695,0.2,1572.7370665278468,281.5766058335869,728.0072490270861,Cancelled
O000360,2023-11-23,C00699,P0093,S004,7,1713.5477437053562,0.1,10795.350785343744,740.6553492678091,5610.7633404690805,Completed
O000361,2022-04-05,C00468,P0037,S002,9,1562.687851129848,0.1,12657.771594151767,445.0739738261109,8652.105829716771,Completed
O000362,2024-05-26,C00281,P0093,S010,2,1713.5477437053562,0.0,3427.0954874107124,740.6553492678091,1945.784788875094,Completed
O000363,2025-09-02,C00054,P0053,S006,4,1748.2126740940705,0.0,6992.850696376281,275.94951834744853,5889.052622986487,Returned
O000364,2025-07-05,C00098,P0070,S001,5,1688.8437954775063,0.0,8444.218977387533,959.5815292476168,3646.311331149449,Completed
O000365,2023-03-14,C00456,P0093,S005,7,1713.5477437053562,0.0,11994.834205937494,740.6553492678091,6810.24676106283,Completed
O000366,2022-01-17,C00235,P0105,S004,5,1181.886115658219,0.3,4136.601404803766,940.780496023066,-567.3010753115641,Returned
O000371,2023-07-22,C00623,P0070,S005,6,1688.8437954775063,0.0,10133.06277286504,959.5815292476168,4375.573597379339,Cancelled
O000372,2025-11-15,C00194,P0005,S005,4,1681.028619178414,0.0,6724.114476713657,532.2965115850056,4594.928430373634,Returned
O000373,2023-08-29,C00512,P0070,S001,9,1688.8437954775063,0.0,15199.59415929756,959.5815292476168,6563.360396069009,Completed
O000374,2024-12-17,C00583,P0002,S011,1,733.5676740598838,0.3,513.4973718419186,268.48596723368223,245.0114046082364,Returned
O000375,2024-01-19,C00070,P0103,S025,3,1705.2277151127846,0.0,5115.683145338354,639.0965854709226,-3198.393388925586,Completed
O000377,2024-05-17,C00318,P0011,S005,1,601.9940003121958,0.3,421.395800218537,245.85736154780787,-175.53843867072916,Completed
O000378,2024-11-13,C00601,P0104,S003,1,1574.2381870435063,0.1,1416.814368339156,720.6447031142851,696.1696652248708,Completed
O000379,2023-09-28,C00445,P0094,S008,4,1607.356658406681,0.0,6429.426633626724,1176.36000126801,-1723.9866285546832,Completed
O000380,2024-07-17,C00759,P0084,S006,3,1765.1678986565646,0.0,5295.503695969694,280.2814343278883,4454.659392986028,Completed
O000381,2022-09-02,C00356,P0093,S006,3,1713.5477437053562,0.1,4626.578908004462,740.6553492678091,2404.612860201035,Cancelled
O000382,2022-12-08,C00344,P0097,S004,4,1686.8417237351211,0.0,6747.366894940485,849.7825340575203,3348.236758710404,Returned
O000383,2023-07-12,C00467,P0097,S019,4,1686.8417237351211,0.0,6747.366894940485,849.7825340575203,-3348.236758710404,Cancelled
O000384,2022-04-24,C00588,P0103,S003,2,1705.2277151127846,0.0,3410.455430225569,639.0965854709226,2132.262259283724,Completed
O000385,2023-04-13,C00373,P0001,S001,1,924.9757862697368,0.3,647.4830503888156,353.4205849175071,-294.06246547130854,Returned
O000386,2022-11-04,C00672,P0084,S006,3,1765.1678986565646,0.0,5295.503695969694,280.2814343278883,4454.659392986028,Returned
O000387,2023-04-05,C00586,P0104,S011,7,1574.2381870435063,0.1,9917.700578374091,720.6447031142851,4873.187656574096,Cancelled
O000388,2022-09-02,C00411,P0084,S005,5,1765.1678986565646,0.0,8825.839493282823,280.2814343278883,7424.432321643382,Completed
O000389,2024-08-10,C00009,P0100,S011,1,1262.73840797684,0.2,1010.190726381472,829.1949468226716,180.9957795588004,Cancelled
O000391,2025-01-24,C00355,P0032,S004,1,1242.444430001839,0.2,993.9555440014713,974.1465399826972,-19.809004018773976,Completed
O000392,2023-11-18,C00543,P0028,S024,5,1607.2491532161218,0.1,7232.621189472548,606.736710579563,-4198.937636574734,Completed
O000393,2024-05-09,C00287,P0084,S005,4,1765.1678986565646,0.0,7060.671594626258,280.2814343278883,5939.545857314705,Completed
O000395,2025-04-04,C00607,P0093,S004,3,1713.5477437053562,0.0,5140.643231116069,740.6553492678091,2918.6771833126413,Completed
O000396,2024-06-09,C00403,P0017,S003,1,604.0672442012574,0.4,362.4403465207544,466.47979778988497,-104.03945126913057,Cancelled
O000397,2023-10-14,C00799,P0070,S002,8,1688.8437954775063,0.0,13510.750363820052,959.5815292476168,5834.098129839118,Completed
O000398,2022-11-15,C00549,P0037,S004,4,1562.687851129848,0.0,6250.751404519392,445.0739738261109,4470.4555092149485,Cancelled
O000399,2023-03-02,C00162,P0037,S001,7,1562.687851129848,0.0,10938.814957908937,445.0739738261109,7823.297141126161,Cancelled
O000401,2024-03-22,C00415,P0005,S002,5,1681.028619178414,0.0,8405.14309589207,532.2965115850056,5743.660537967042,Returned
O000402,2025-02-12,C00064,P0032,S001,2,1242.444430001839,0.3,1739.4222020025743,974.1465399826972,208.87087796282003,Completed
O000403,2022-09-25,C00087,P0028,S006,8,1607.2491532161218,0.0,12857.993225728977,606.736710579563,8004.099541092471,Cancelled
O000405,2023-11-11,C00742,P0037,S005,6,1562.687851129848,0.1,8438.51439610118,445.0739738261109,5768.070553144515,Returned
O000406,2024-10-13,C00282,P0104,S002,1,1574.2381870435063,0.0,1574.2381870435063,720.6447031142851,853.5934839292214,Cancelled
O000407,2024-07-02,C00663,P0005,S005,1,1681.028619178414,0.0,1681.028619178414,532.2965115850056,1148.7321075934085,Cancelled
O000408,2024-10-18,C00393,P0047,S001,4,1531.4392275203684,0.1,5513.181219073326,836.7729310839944,2166.089494737349,Completed
O000409,2024-05-08,C00392,P0004,S005,1,1535.1623392347294,0.0,1535.1623392347294,705.0742422594221,830.0880969753073,Cancelled
O000410,2024-09-09,C00330,P0013,S005,2,1542.7386513719466,0.0,3085.477302743893,378.7947359883192,2327.887830767255,Returned
O000411,2023-07-08,C00060,P0065,S001,7,1655.8633369650167,0.1,10431.939022879606,1039.0832069034636,3158.356574555361,Returned
O000412,2024-12-20,C00673,P0070,S004,5,1688.8437954775063,0.0,8444.218977387533,959.5815292476168,3646.311331149449,Completed
O000415,2025-04-26,C00193,P0094,S019,3,1607.356658406681,0.0,4822.069975220043,1176.36000126801,1292.989971416012,Returned
O000416,2025-01-15,C00617,P0013,S001,3,1542.7386513719466,0.0,4628.21595411584,378.7947359883192,3491.8317461508823,Completed
O000417,2022-02-10,C00134,P0035,S005,4,1769.129510127903,0.0,7076.518040511612,859.3103436057877,3639.276666088461,Cancelled
O000419,2022-08-16,C00679,P0111,S001,3,1495.087108764724,0.4,2691.156795776504,1376.1675401476557,-1437.3458246664636,Returned
O000420,2025-04-15,C00448,P0005,S002,3,1681.028619178414,0.0,5043.085857535242,532.2965115850056,3446.1963227802253,Returned
O000421,2025-08-22,C00229,P0047,S005,3,1531.4392275203684,0.1,4134.885914304995,836.7729310839944,1624.5671210530118,Completed
O000422,2024-02-14,C00719,P0005,S006,7,1681.028619178414,0.0,11767.2003342489,532.2965115850056,8041.124753153859,Returned
O000423,2025-03-08,C00107,P0065,S020,3,1655.8633369650167,0.0,4967.59001089505,1039.0832069034636,1850.340390184659,Returned
O000424,2022-10-16,C00652,P0053,S003,6,1748.2126740940705,0.0,10489.276044564422,275.94951834744853,8833.57893447973,Completed
O000425,2025-12-22,C00256,P0094,S015,1,1607.356658406681,0.0,1607.356658406681,1176.36000126801,-258.59799428320247,Completed
O000426,2023-12-19,C00449,P0045,S002,5,1740.9281116643087,0.1,7834.176502489389,659.8815125907777,4534.768939535501,Returned
O000428,2022-11-30,C00108,P0084,S003,7,1765.1678986565646,0.1,11120.557761536358,280.2814343278883,9158.58772124114,Completed
O000429,2023-12-02,C00096,P0028,S001,5,1607.2491532161218,0.0,8036.245766080609,606.736710579563,5002.562213182795,Cancelled
O000431,2022-11-18,C00714,P0065,S002,5,1655.8633369650167,0.1,7451.385016342576,1039.0832069034636,2255.9689818252573,Cancelled
O000432,2025-09-14,C00563,P0070,S004,4,1688.8437954775063,0.0,6755.375181910026,959.5815292476168,2917.049064919559,Returned
O000433,2022-11-11,C00641,P0035,S003,2,1769.129510127903,0.0,3538.259020255806,859.3103436057877,1819.6383330442304,Returned
